# stan_version_major = 2
# stan_version_minor = 25
# stan_version_patch = 0
# model = model_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = data.json
# init = 2 (Default)
# random
#   seed = 293241992 (Default)
# output
#   file = o.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,sigma,y_log.1,y_log.2,y_log.3,y_log.4,y_log.5,y_log.6,y_log.7,y_log.8,y_log.9,y_log.10,y_log.11,f.1,f.2,f.3,f.4,f.5,f.6,f.7,f.8,f.9,f.10,f.11
# Adaptation terminated
# Step size = 0.794299
# Diagonal elements of inverse mass matrix:
# 0.0505556
7.09643,0.809057,0.794299,2,3,0,-4.68956,0.302107,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,23.1338,23.4202,25.9866,50.1109,22.5169,47.1739,40.3703,17.585,50.079,12.7186,17.9624
7.09191,0.967813,0.794299,2,3,0,-6.64502,0.302679,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,21.8696,31.0315,26.8867,38.8477,26.0084,15.4305,3.33691,45.3187,30.6405,38.2003,33.5954
7.18953,0.980429,0.794299,3,7,0,-6.79769,0.288571,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,31.1182,20.8825,46.7974,34.1008,31.1666,25.7919,15.0216,18.5903,31.325,101.4,32.7394
6.94913,0.980293,0.794299,2,3,0,-6.90968,0.318682,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,21.596,19.1965,22.9995,105.825,15.7159,12.8864,34.0599,26.525,53.6994,2.06945,11.0933
7.06336,1,0.794299,1,1,0,-6.96036,0.306171,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,17.4026,29.3586,61.8228,84.8273,27.2572,27.5108,32.6562,10.864,17.0083,41.1479,23.0194
6.72141,0.975331,0.794299,3,7,0,-6.63091,0.339849,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,36.7545,30.7618,21.7404,79.4338,44.1307,18.053,6.79257,9.56512,85.0647,32.4234,61.2759
6.80207,0.992843,0.794299,3,7,0,-6.59754,0.213136,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,28.221,36.7751,18.3447,19.3275,21.2186,38.4704,32.1254,93.3477,17.5397,22.2437,26.2809
7.03637,0.964144,0.794299,3,7,0,-6.47179,0.225771,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,30.2689,31.8809,37.7359,13.6487,44.7583,43.9585,16.2244,69.7958,30.0059,13.8557,34.268
6.8324,0.985961,0.794299,2,3,0,-6.82384,0.214496,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,24.0451,31.6442,27.582,28.0577,28.6535,11.0225,24.475,9.59881,28.2023,14.0977,34.1641
6.96023,1,0.794299,2,3,0,-6.82891,0.221023,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,31.9345,26.7075,25.5,43.881,18.0782,85.9927,32.1651,36.0451,68.6835,16.4299,57.1845
6.59575,0.921821,0.794299,1,1,0,-6.58887,0.205165,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,35.094,22.0686,20.2677,31.0699,23.6868,14.9145,21.7379,38.9598,29.0243,24.8661,28.2741
7.05987,0.999663,0.794299,3,7,0,-6.53991,0.306585,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,37.2965,17.9031,16.8838,21.3531,22.7275,54.8065,32.1571,39.8048,64.0989,12.9904,20.7964
7.22155,0.963249,0.794299,1,3,0,-6.56768,0.244221,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,28.5588,23.819,18.3779,37.0404,26.3641,6.13777,18.4648,11.712,52.3243,12.9195,41.5832
7.22584,0.974022,0.794299,1,3,0,-6.99267,0.281553,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,32.4829,22.303,51.9077,37.1546,27.6298,15.3427,12.3505,47.1309,26.0708,10.5715,318.019
6.95255,0.945875,0.794299,2,3,0,-6.41548,0.220587,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,22.3861,44.1636,33.6336,18.1774,12.8283,19.1777,26.8015,68.547,33.2069,5.02679,69.7507
6.9952,0.820402,0.794299,1,3,0,-5.52645,0.313862,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,47.2923,28.9473,18.0026,21.6521,25.3997,15.6226,3.43445,41.1902,4.53256,7.66504,64.8488
7.27185,0.984338,0.794299,1,3,0,-6.78466,0.263533,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,39.4437,23.527,37.873,15.3397,21.3842,34.5648,15.8223,37.7589,29.3572,29.8543,44.8631
7.24889,0.998017,0.794299,2,7,0,-7.24886,0.249799,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,27.504,23.3886,29.2774,25.229,28.8348,74.7885,22.955,15.2676,37.5148,18.0246,16.9806
7.25895,1,0.794299,1,1,0,-7.25034,0.252783,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,19.0847,43.5251,44.9066,9.30545,10.766,22.6604,20.5875,14.6668,47.4692,178.711,21.4918
7.2316,0.984049,0.794299,1,3,0,-7.12076,0.280242,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,37.6584,27.7363,17.2163,19.2681,42.4423,25.9539,39.0259,3.20022,29.1829,143.155,97.0087
7.26177,0.996186,0.794299,3,7,0,-7.18003,0.271073,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,29.828,32.0691,9.67621,35.92,36.5391,42.617,46.7622,24.0305,42.6903,62.5979,33.8799
7.1336,0.841747,0.794299,3,7,0,-5.47107,0.2335,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,21.8568,31.4303,15.282,56.0487,6.74695,64.6011,65.3619,34.2473,4.55304,25.4586,11.6612
7.18544,1,0.794299,2,7,0,-7.14212,0.289268,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,30.6147,21.594,76.703,28.7539,68.9393,29.1803,26.3283,158.627,13.7265,11.9501,54.9698
6.15075,0.909044,0.794299,2,3,0,-6.14742,0.384426,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,30.2732,12.6792,30.6246,16.9653,38.2653,178.445,14.6226,39.7282,24.6101,6.822,56.8965
6.55354,1,0.794299,1,1,0,-6.18512,0.353791,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,25.0321,8.53316,13.8087,9.62802,35.9659,22.0775,9.48747,78.0478,22.5898,26.0886,14.9349
7.1662,0.914824,0.794299,1,3,0,-5.05278,0.236815,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,25.7611,37.174,21.8062,20.3704,13.1489,26.9965,53.7132,11.8941,56.9236,18.8749,44.9916
7.26782,0.988828,0.794299,2,3,0,-7.03989,0.26786,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,22.5271,35.325,41.6453,20.0159,38.9701,27.787,15.4573,21.5555,36.009,28.4189,91.7552
7.21028,0.986969,0.794299,2,7,0,-7.12451,0.242434,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,24.161,26.5444,16.0921,26.6511,16.7237,28.1789,7.27512,33.7536,76.8763,126.338,26.1934
7.20339,0.999593,0.794299,2,3,0,-7.19503,0.241431,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,25.8188,55.0677,22.3975,23.3309,16.9066,25.224,51.4737,29.8103,11.0311,51.3021,37.7759
7.10994,0.92667,0.794299,1,3,0,-6.5915,0.300364,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,39.9945,34.0714,11.0893,6.14225,107.289,13.4464,26.8751,81.6769,37.4503,31.0941,34.6475
7.2091,0.981522,0.794299,2,3,0,-6.85864,0.285006,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,19.7439,23.34,32.2344,9.7997,10.0078,18.5218,21.9403,35.8063,117.238,8.3659,20.3648
7.27185,0.997033,0.794299,1,3,0,-7.17187,0.263527,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,40.4064,24.4603,33.9977,14.573,56.4741,12.4046,24.8421,15.4399,35.0656,8.7966,33.0003
7.27169,0.999845,0.794299,1,3,0,-7.27031,0.260549,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,41.7598,23.0362,47.9244,34.7577,35.415,15.911,34.4267,29.79,10.8111,14.6166,17.9268
7.26486,0.998022,0.794299,1,3,0,-7.25434,0.269598,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,30.9258,57.2745,37.1241,51.6855,15.3417,11.0196,32.5469,7.6705,11.6818,14.9745,56.9998
6.98739,0.951333,0.794299,1,3,0,-6.80614,0.314697,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,27.1691,59.8457,55.6509,25.4828,10.847,14.5096,61.6052,21.2406,67.7894,114.622,30.8186
7.11929,0.984403,0.794299,3,7,0,-6.72647,0.232191,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,33.4745,20.0785,30.4042,39.5634,24.4802,33.7594,41.5804,49.6978,17.1332,13.1732,15.8881
6.92854,0.987529,0.794299,2,3,0,-6.92762,0.219264,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,28.6498,22.3218,38.6251,39.6468,52.2806,20.5036,21.8226,29.6286,24.5516,32.731,17.7151
7.26939,1,0.794299,2,3,0,-6.96373,0.257874,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,29.6876,22.8646,28.9369,19.4236,13.4332,67.0927,25.7453,20.3658,21.1448,14.2135,23.2756
7.2305,0.972826,0.794299,3,7,0,-7.00361,0.280497,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,26.3313,37.4535,42.5763,39.4809,23.5554,65.7862,54.9707,29.1693,45.9077,17.5505,154.133
7.26173,0.979722,0.794299,3,7,0,-6.99026,0.253813,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,22.4135,22.248,50.5169,26.0985,29.1301,42.3026,26.7723,11.6709,40.6927,20.6085,27.5921
7.26654,0.99659,0.794299,1,3,0,-7.22793,0.268662,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,56.8188,30.7348,40.2649,32.6085,23.4393,41.9773,20.387,4.38373,28.8128,63.3112,9.33423
7.1157,0.984932,0.794299,2,3,0,-7.11365,0.299604,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,25.0297,50.3559,35.3971,24.9133,47.888,18.5458,35.3668,58.8793,34.3483,141.117,95.0582
7.07783,0.995558,0.794299,1,1,0,-7.069,0.304426,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,23.6676,46.2169,19.2383,42.3271,17.8313,51.5976,9.47091,6.06903,65.6271,8.15674,31.5584
7.04726,0.998645,0.794299,3,7,0,-7.03942,0.308062,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,25.9421,27.6724,17.1483,68.0955,37.219,169.053,6.35918,49.1632,36.4884,29.5301,29.7767
6.85469,0.904829,0.794299,1,3,0,-5.5838,0.215536,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,32.5928,43.8288,26.9354,8.77326,17.4706,43.3746,22.7776,20.4689,9.00653,105.033,27.5617
7.1749,0.914472,0.794299,1,3,0,-6.02038,0.291005,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,39.9704,22.144,35.7861,21.785,117.089,13.3606,14.4692,53.8392,16.4054,49.0931,2.63054
6.88935,0.924132,0.794299,1,3,0,-6.107,0.217227,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,27.1456,18.8173,24.9734,40.9716,30.2493,18.2729,29.2085,12.5122,76.4159,140.731,20.0426
7.26787,1,0.794299,3,7,0,-6.94373,0.256806,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,21.1412,68.0722,32.9226,39.8107,17.2219,26.4101,27.7517,24.0449,27.2449,13.8182,32.5135
6.98498,0.92304,0.794299,1,3,0,-6.59966,0.314954,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,20.4725,19.2497,11.4232,32.7059,13.4647,78.319,21.8259,17.4874,18.8427,35.7394,58.3518
7.07419,0.927342,0.794299,1,3,0,-5.90609,0.228493,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,37.3394,27.0118,26.3283,29.6293,17.7863,11.462,37.7541,34.663,25.3607,33.3482,16.7387
6.0618,0.79621,0.794299,3,7,0,-5.07903,0.390863,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,53.6291,39.6841,41.742,44.0975,13.5206,70.2458,109.82,1.6566,44.7986,9.01317,5.08872
5.80417,0.981062,0.794299,1,1,0,-5.76829,0.409099,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,24.3288,20.1519,21.5973,9.1704,15.1348,47.0724,31.8317,90.4053,95.1994,11.5131,23.3297
5.94499,0.986885,0.794299,2,3,0,-5.26576,0.399197,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,34.9008,37.1575,18.4714,7.35794,27.69,38.1893,16.7923,28.0302,7.71167,109.498,13.4662
7.27124,0.933395,0.794299,1,3,0,-4.5887,0.264711,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,27.3839,44.3971,32.3259,22.4641,24.6438,33.7321,15.0101,15.635,16.0125,5.44521,38.2399
7.26315,0.997509,0.794299,2,3,0,-7.24818,0.270443,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,43.5407,28.8312,36.3187,16.4312,31.3507,19.3842,23.9201,82.5098,4.15407,20.8447,25.8108
7.16966,0.978255,0.794299,2,3,0,-7.05658,0.29184,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,26.5369,13.7913,36.1693,30.8697,47.6629,25.109,14.5443,59.5443,19.4807,13.3609,15.2148
7.25246,0.981882,0.794299,1,3,0,-6.95605,0.250758,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,25.7872,41.2397,30.243,15.4387,31.7167,13.2448,18.3289,41.965,22.8641,14.5793,61.4436
7.26088,1,0.794299,1,1,0,-7.25365,0.253482,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,17.6346,39.0243,27.1359,30.7246,15.4157,54.9913,50.824,14.144,15.3472,41.3686,10.8786
7.15226,0.989471,0.794299,3,7,0,-7.14274,0.235333,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,49.9757,32.4623,26.9456,20.8421,32.9117,40.1118,15.1515,49.0244,28.0762,42.0986,21.9028
7.24026,0.997238,0.794299,2,3,0,-7.12099,0.247767,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,24.62,24.513,32.1248,19.1538,33.0838,29.6078,83.1157,33.2869,74.6691,66.329,28.393
7.20762,0.994391,0.794299,1,1,0,-7.20748,0.242039,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,26.9939,28.8332,27.707,16.5771,20.7714,16.0749,23.7111,32.556,40.5222,24.1369,72.2997
6.81012,0.947236,0.794299,2,3,0,-6.64464,0.213491,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,40.0453,27.1974,39.5221,36.3454,42.6665,29.2115,15.0365,33.326,23.8033,13.2911,26.2332
6.45025,0.917942,0.794299,1,1,0,-6.41969,0.20051,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,18.7536,20.1417,30.2346,23.1103,16.2657,36.9626,80.4136,13.3195,25.5971,27.2987,57.731
3.45907,0.73765,0.794299,2,3,0,-3.45226,0.155007,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,28.741,29.8523,43.1219,42.1684,19.5177,34.6712,19.8136,10.3854,44.9778,37.9795,34.7767
5.05814,1,0.794299,1,1,0,-3.61178,0.172748,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,36.9504,20.1637,19.1503,19.7293,13.0983,17.5032,22.0707,33.7639,55.1368,17.6423,44.7901
7.22624,1,0.794299,2,3,0,-5.37368,0.281464,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,23.5256,43.8254,53.4575,49.6619,27.9667,27.6337,25.3655,85.8371,15.5968,28.4253,7.32986
6.49894,0.887628,0.794299,1,3,0,-6.05391,0.358136,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,15.232,35.3248,24.0129,28.8232,16.0788,64.6276,61.5592,71.3087,29.4847,13.0667,38.2206
7.2157,0.998504,0.794299,3,7,0,-6.56746,0.243268,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,28.8454,34.7604,18.3319,48.7272,23.3294,30.1603,79.7012,52.0657,41.5964,55.5627,17.4638
7.27132,0.982596,0.794299,2,3,0,-7.05195,0.259885,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,17.4836,34.8183,17.8619,47.5382,10.1076,42.7455,29.8329,9.60892,14.0565,17.0866,11.7581
6.93163,0.917783,0.794299,1,3,0,-6.53807,0.320449,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,32.1844,37.3291,42.9303,49.0794,11.9777,37.3431,56.594,35.2955,27.1527,20.3952,27.4019
6.512,0.978695,0.794299,3,7,0,-6.45159,0.202408,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,35.785,34.4654,42.8031,35.3614,17.9249,38.4507,32.2046,17.0513,49.78,80.2499,63.1042
6.512,0.185247,0.794299,1,1,0,-2.98019,0.202408,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,32.009,23.1022,31.5379,19.2358,25.0703,32.845,9.6576,20.9517,12.1732,63.992,12.3164
6.28685,0.943474,0.794299,1,1,0,-6.16972,0.195933,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,35.7989,20.069,29.5906,37.238,32.0287,14.7212,42.4649,28.3338,25.7623,14.5651,15.8454
6.03814,0.933837,0.794299,1,1,0,-5.86533,0.189929,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,25.3394,19.4379,40.9398,45.9049,20.2622,36.4099,24.5578,12.6811,31.2224,24.7199,24.2582
6.6507,1,0.794299,1,1,0,-6.15722,0.207104,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,28.6443,47.2598,74.1757,39.5924,22.6393,27.7612,48.374,43.6066,35.8863,102.052,23.2141
6.82763,1,0.794299,1,1,0,-6.64103,0.214278,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,31.8053,49.5727,42.9767,34.4076,21.6181,25.4251,11.6499,34.4919,22.719,28.7262,18.2807
6.68876,0.666619,0.794299,1,3,0,-4.11723,0.342642,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,74.2849,25.8309,112.453,43.7336,9.19115,11.4761,25.2255,4.08502,73.1489,68.2011,34.9912
7.26751,0.967579,0.794299,1,3,0,-6.27177,0.268066,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,25.0949,22.5672,42.2319,21.1404,14.4585,19.2959,22.043,31.1613,10.3301,31.0822,12.0146
7.27171,0.986357,0.794299,3,7,0,-7.12717,0.26059,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,29.0667,20.7186,26.1538,39.4687,22.4438,20.3274,26.2683,3.94081,30.1975,85.9403,67.9769
6.70335,0.868101,0.794299,1,3,0,-6.03552,0.3414,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,41.7852,31.3289,14.5938,18.0156,23.2755,84.5721,35.8422,32.8552,11.8535,12.1118,67.8537
6.46983,0.988705,0.794299,3,7,0,-6.46909,0.360421,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,26.0685,14.845,15.7914,10.4948,35.01,42.369,41.9686,44.4403,3.52909,21.8411,86.1157
6.54273,0.996977,0.794299,3,7,0,-6.42458,0.354657,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,32.6148,25.7839,32.7675,18.3724,19.5856,9.58071,412.514,34.9845,93.2683,22.1753,111.984
7.2664,0.959447,0.794299,1,3,0,-5.99582,0.268748,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,32.1965,40.7874,34.9546,17.1045,27.5372,13.7804,26.8289,41.6861,48.3756,75.7304,24.2143
7.26479,0.999767,0.794299,1,1,0,-7.2644,0.269634,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,28.989,27.8912,38.9797,7.01026,62.1331,15.5132,32.5483,18.8909,240.61,8.12578,19.6666
5.07322,0.818601,0.794299,3,7,0,-4.77264,0.459015,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,30.6489,15.8769,16.6574,7.90357,122.739,31.2077,249.667,104.557,6.07967,55.2626,8.72259
7.06873,0.863588,0.794299,1,3,0,-3.92852,0.305528,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,19.4713,18.4925,33.9282,13.5538,70.6576,22.1429,32.5092,34.2202,12.1466,49.8829,19.5663
6.94411,0.986167,0.794299,1,1,0,-6.94346,0.319191,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,20.1359,17.5946,32.2928,42.0202,11.482,18.9637,50.3987,9.89076,16.2925,23.6015,35.6054
7.26429,0.970656,0.794299,1,3,0,-6.5325,0.254899,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,39.6974,23.9285,22.6652,41.7744,29.3304,21.3736,42.6373,22.1387,14.2071,32.0267,30.7401
7.21865,0.995842,0.794299,3,7,0,-7.21516,0.283094,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,32.9745,32.1735,76.1062,14.4443,12.6642,28.029,31.0549,31.9343,2.79213,36.2911,12.8392
7.2574,0.988808,0.794299,1,3,0,-7.09082,0.252257,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,28.8555,27.1274,26.9476,39.98,46.4922,51.5698,56.9412,113.456,15.6205,17.8695,19.4957
7.26487,1,0.794299,1,1,0,-7.2586,0.255171,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,23.9059,21.1041,57.4158,20.7298,28.9206,9.91224,11.2851,3.9334,20.9008,40.4817,21.914
7.0769,0.980968,0.794299,2,3,0,-7.05681,0.2287,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,24.4428,32.8966,24.3235,45.2718,8.17407,35.4889,45.336,44.4105,16.6973,31.2484,40.263
7.2565,0.975521,0.794299,2,3,0,-6.80893,0.273172,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,25.0958,29.175,69.5276,26.5496,24.6912,21.8288,21.4726,65.476,101.498,106.495,39.8481
7.22529,0.987409,0.794299,2,3,0,-7.1292,0.281675,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,23.0812,36.871,40.2207,14.8882,26.5487,29.5085,42.5357,9.96884,7.54804,25.576,5.98747
